MEMBER_ID,RATING,AUTHOR_ID,SUBJECT
did:indy:89bf9badb6d006b3,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:d456f8a61b7cdd2f,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:e66973990a0a167f,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:4a29450e5e8aa3aa,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:ca6bfa716aca76ef,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:7e7e00829375eb3a,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:751f1d2d7ba5e190,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:54f2d18e312e3404,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:167e7e2925445431,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:f49ce751a1e7f80f,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:8b10118866c3bd67,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:30ead19ad0be873a,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:6d7b4e604099d676,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:15a7aa10974a4a62,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:4b947bc9ccfc568d,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:2398c708d401d78c,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:643cea9abea5721e,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:172af8aaf46a062e,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:b29fa8798b4ae98a,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:03ba08f236724a1a,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:7dd6d4328822990d,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:cc4995885c596ff7,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:9044d320d309cf0d,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:beb0145892106427,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:82e220d32aa5aef8,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:1fa4814e0421a60d,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:25684c77a0128853,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:cb5112df79dadb91,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:a23e3181effc87fe,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:800e0a53a4da4127,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:44851e274ed21dc0,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:d93e6db119439871,1.0,did:indy:50bc909a9737bdf8,45504
did:indy:cee319349b6e4d54,1.0,did:indy:22221630f303d121,45504
did:indy:fc741ed59c609445,1.0,did:indy:22221630f303d121,45504
did:indy:e8dd145153707fe7,1.0,did:indy:22221630f303d121,45504
did:indy:0205ffe7ce7f4b60,1.0,did:indy:22221630f303d121,45504
did:indy:b4a7247e9fbe3831,1.0,did:indy:22221630f303d121,45504
did:indy:4a111b8497919a88,1.0,did:indy:22221630f303d121,45504
did:indy:f3015d66d8dd1837,1.0,did:indy:22221630f303d121,45504
did:indy:5364a893aa30076f,1.0,did:indy:22221630f303d121,45504
did:indy:1fd46fd4315b1076,1.0,did:indy:22221630f303d121,45504
did:indy:e38327ce4ea38110,1.0,did:indy:22221630f303d121,45504
did:indy:05510f9174327615,1.0,did:indy:22221630f303d121,45504
did:indy:1c5f84f43f621915,1.0,did:indy:22221630f303d121,45504
did:indy:53c71bdbf3fa3a2f,1.0,did:indy:22221630f303d121,45504
did:indy:895ff1578ff0b736,1.0,did:indy:22221630f303d121,45504
did:indy:dab2c2a7c7527110,1.0,did:indy:22221630f303d121,45504
did:indy:8516c82b35186b95,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:0b6fb8e5927db884,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:3a99367f623d136b,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:e38327ce4ea38110,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:a304b241b4e8a741,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:abb746ac0f472e4a,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:de1d5826ab837bec,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:a03df7809af6c3cd,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:6e4b0b9f5fcaffd9,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:e8dd145153707fe7,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:907b3e74fccd1826,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:82e220d32aa5aef8,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:9d765bb82d69fa20,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:152aabc76c2c0ca4,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:70b9cd30ae88a8c9,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:87eb62ff7a0d5bb0,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:f61931b06d287e50,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:bc1ee56a3e76d4c0,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:f183c51523cb4d6a,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:87465b0bb537e4ba,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:3e114e8aafb1ba3a,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:615405987d45b7d5,0.8,did:indy:8d9c55b0a9227cbe,45504
did:indy:49f7241bff97bea2,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:b092630e09e3d8fb,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:125a5c276881fa27,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:ca6bfa716aca76ef,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:3fa35e0edaf12899,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:bec81d15852321e5,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:38dc90a69c3cb25b,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:54f2d18e312e3404,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:9fe71b6dcf44732d,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:c638ac551c5bc0b3,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:206cd30d0ad34adc,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:1fd46fd4315b1076,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:80918e14da748122,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:ca19daf83aee0cb5,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:2398c708d401d78c,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:7e7e00829375eb3a,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:5e12ba07df3c754f,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:1d89d86035d828a1,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:71f52af1bd2dcc13,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:74684806d03f8d77,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:1c5f84f43f621915,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:6dba13a4cc146070,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:d096447cd6154ff6,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:0df53ecd2dbf8b8c,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:97ff0694ef150285,0.4,did:indy:8d9c55b0a9227cbe,45504
did:indy:3da9425f54c1721a,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:0f98ad0c9883faaf,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:ba19ca6fb2cff455,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:1bb562ed40e105a5,0.8,did:indy:8d9c55b0a9227cbe,45504
did:indy:e00dffd55422f753,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:274b19da10ba68a1,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:7fa1a9bdf2541812,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:0dff9ff5ddec9b1c,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:fe903b390c4b4d84,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:b6f11f104f4f404c,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:afde7d9e4545b328,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:c7b6378f76a3b144,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:934aa916ae33bc05,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:903b81a47f390cb9,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:52f5986a69ee67e7,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:10d866b027f7569f,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:5cbfd991e3c3f370,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:97ed2d9c7a21d49e,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:18dc8c9ebf333ea2,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:faeab04dfc838b70,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:f53efdfea9ce681f,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:5364a893aa30076f,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:8215659744b06b50,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:6f39ed49e24a511d,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:6b99e590f2b9c806,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:38db7c2db8419184,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:8b10118866c3bd67,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:28488b642c1583a3,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:d93e6db119439871,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:789301d1faeff7db,1.0,did:indy:8d9c55b0a9227cbe,45504
did:indy:9fe71b6dcf44732d,0.4,did:indy:438b3ec03977a9d8,45504
did:indy:c638ac551c5bc0b3,0.4,did:indy:438b3ec03977a9d8,45504
did:indy:1d89d86035d828a1,0.4,did:indy:438b3ec03977a9d8,45504
did:indy:29881eddb3c64753,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:efddcd6a645b6877,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:ea662e4327b3407c,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:9723a4e5646a949f,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:6f39ed49e24a511d,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:90087bc83f1232fa,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:206cd30d0ad34adc,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:aab2e4647e9a5694,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:cc97d9b7dc5c5f84,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:5cbfd991e3c3f370,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:3db8b53c8ea8bd1a,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:f53efdfea9ce681f,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:8b10118866c3bd67,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:62dede087e5cd976,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:3e114e8aafb1ba3a,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:9fe71b6dcf44732d,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:5303d50e026f63f9,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:5e04ad96ef3e55f1,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:87465b0bb537e4ba,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:3fb451f17e00443a,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:643cea9abea5721e,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:3fc6c23180344aa2,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:3a99367f623d136b,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:bfbc61f171c4664d,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:fbe933305d098b30,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:f49ce751a1e7f80f,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:9953300451f305e3,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:4b947bc9ccfc568d,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:56c2357008cf6e16,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:bc3a7fda86e82d62,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:4fb6187603f2302a,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:a4bc31f4b7e0d64d,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:5e289795960f00ab,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:934aa916ae33bc05,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:35f296e10795afb6,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:1fd46fd4315b1076,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:5e62d99f0aacd03a,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:5e018f32c62e9519,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:7422ff8de00440be,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:e4cd9218688c077b,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:beb0145892106427,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:868426a7b404a27c,1.0,did:indy:c88a17a2bba6819f,45504
did:indy:c749e9a9de6c5e1e,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:269c795b0644f7d7,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:525f0493ccfacfda,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:ee31589059ac8b64,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:23393f567b30a880,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:182c136a6d753541,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:50305d98c72cb965,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:f760553a11f26739,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:0b655011ee641039,1.0,did:indy:337a681e46d7c4b8,45504
did:indy:e00dffd55422f753,1.0,did:indy:337a681e46d7c4b8,45504
